p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene_symbol	sample_id	avg_norm_exp
81012_1.ADD3	1.75767987214046e-08	-0.411734543391324	0.082	0.265	0.000592232656119008	ADD3	81012_1	0.0927835051546392
81012_1.TMA16	1.81850945521681e-08	0.356056703645123	0.206	0.086	0.000612728575840753	TMA16	81012_1	0.262886597938144
81012_1.FOXN3	2.20871248755137e-08	0.515198388364232	0.263	0.126	0.000744203585555557	FOXN3	81012_1	0.355670103092784
81012_1.MCTS1	2.26655533055457e-08	0.275059513782602	0.294	0.144	0.000763693153077058	MCTS1	81012_1	0.34020618556701
81012_1.SERPINA1	2.58630857283993e-08	-1.32920787780374	0.01	0.157	0.000871430810532686	SERPINA1	81012_1	0.0103092783505155
81012_1.OXNAD1	2.64676978236416e-08	-0.46888248712155	0.036	0.196	0.000891802610469779	OXNAD1	81012_1	0.0360824742268041
81012_1.GPR65	2.8813343641194e-08	-0.335709903998234	0.021	0.173	0.00097083680064639	GPR65	81012_1	0.0206185567010309
81012_1.CIRBP	2.95360837461007e-08	4.01864662127691	0.732	0.655	0.000995188805741117	CIRBP	81012_1	2.0360824742268
81012_1.NDUFB6	3.00157171057543e-08	0.380361815225788	0.278	0.139	0.00101134957216129	NDUFB6	81012_1	0.371134020618557
81012_1.SDCBP	3.1237103072358e-08	-0.836345255035862	0.103	0.283	0.00105250295092003	SDCBP	81012_1	0.118556701030928
81012_1.HSD17B11	3.23100537010631e-08	-0.830506620867169	0.144	0.338	0.00108865494940362	HSD17B11	81012_1	0.190721649484536
81012_1.NDUFA2	3.25181131149936e-08	0.607317030647408	0.479	0.305	0.00109566530329659	NDUFA2	81012_1	0.737113402061856
81012_1.IL6ST	3.34594899774289e-08	0.840539748892877	0.361	0.205	0.00112738405529949	IL6ST	81012_1	0.556701030927835
81012_1.ATP11B	3.52861464809275e-08	0.283645376497738	0.124	0.039	0.00118893141952837	ATP11B	81012_1	0.15979381443299
81012_1.ID2	3.70930207536256e-08	-5.06932534057163	0.196	0.374	0.00124981224127266	ID2	81012_1	0.242268041237113
81012_1.RPLP2	4.04717390211997e-08	-47.4618135779609	1	0.998	0.0013636547745803	RPLP2	81012_1	17.5876288659794
81012_1.DNAJC19	4.0772243038389e-08	0.472330185410426	0.299	0.155	0.00137377995693548	DNAJC19	81012_1	0.396907216494845
81012_1.PABPC1	4.12050356689855e-08	-3.89431610687418	0.639	0.82	0.0013883624718308	PABPC1	81012_1	1.58247422680412
81012_1.AMZ2	4.2554302621515e-08	0.29774249665921	0.17	0.065	0.00143382467252932	AMZ2	81012_1	0.211340206185567
81012_1.PIP4K2A	4.29009927429016e-08	-0.52238670604426	0.077	0.251	0.00144550604947933	PIP4K2A	81012_1	0.0876288659793814
81012_1.ARPC1B	4.47958290031206e-08	-3.33229862086857	0.289	0.466	0.00150935066243114	ARPC1B	81012_1	0.376288659793814
81012_1.CELF2	4.71709770978616e-08	-0.962593435671409	0.237	0.436	0.00158937890233535	CELF2	81012_1	0.293814432989691
81012_1.DPP7	4.79597133398186e-08	0.42541663168687	0.33	0.179	0.00161595458127185	DPP7	81012_1	0.422680412371134
81012_1.JAML	4.80230686831378e-08	-0.756341897211952	0.026	0.176	0.00161808927620964	JAML	81012_1	0.0257731958762887
81012_1.DDRGK1	4.89083293923294e-08	0.437441263398514	0.227	0.102	0.00164791725054515	DDRGK1	81012_1	0.288659793814433
81012_1.ZEB2	4.91368703235748e-08	-1.43189780680717	0.041	0.197	0.00165561770868253	ZEB2	81012_1	0.0412371134020619
81012_1.CLEC7A	4.96557419020306e-08	-1.32116717255865	0.026	0.176	0.00167310056764702	CLEC7A	81012_1	0.0309278350515464
81012_1.CFP	4.99429570030475e-08	-1.52611723940112	0.052	0.212	0.00168277799326068	CFP	81012_1	0.0618556701030928
81012_1.VDAC1	5.05197517657278e-08	0.592424175351257	0.278	0.14	0.00170221251599443	VDAC1	81012_1	0.391752577319588
81012_1.DUSP22	5.0840760190254e-08	0.262797305596387	0.17	0.065	0.00171302857385042	DUSP22	81012_1	0.201030927835052
81012_1.COTL1	5.54360054571929e-08	-1.4680347526162	0.046	0.205	0.00186786076787466	COTL1	81012_1	0.0567010309278351
81012_1.PRKCB	5.59589563110984e-08	-0.44728424265024	0.041	0.199	0.00188548107394615	PRKCB	81012_1	0.0463917525773196
81012_1.LSM5	6.04807436041416e-08	0.960571793856718	0.454	0.299	0.00203783817499795	LSM5	81012_1	0.77319587628866
81012_1.HSD17B12	6.53713230228593e-08	0.322987486893885	0.222	0.098	0.00220262135793222	HSD17B12	81012_1	0.262886597938144
81012_1.PPDPF	6.5946744296135e-08	-1.34466596697555	0.732	0.633	0.00222200960231397	PPDPF	81012_1	2.05670103092783
81012_1.KLRD1	7.0644268800733e-08	-3.56437159116697	0.031	0.179	0.0023802879929719	KLRD1	81012_1	0.0463917525773196
81012_1.RPL8	7.46318404710826e-08	-1.46256574109994	1	0.977	0.00251464523283266	RPL8	81012_1	11.1288659793814
81012_1.CAPZB	7.54619584972203e-08	-0.766432857672754	0.18	0.365	0.00254261522960534	CAPZB	81012_1	0.190721649484536
81012_1.RETN	7.83140477589071e-08	-15.0471919966859	0.082	0.239	0.00263871352518862	RETN	81012_1	0.0927835051546392
81012_1.CD163	8.02702007711533e-08	-4.38269043529804	0.052	0.205	0.00270462414478324	CD163	81012_1	0.0567010309278351
81012_1.NDUFB4	8.1905696025061e-08	0.957136884663069	0.479	0.322	0.0027597305218684	NDUFB4	81012_1	0.788659793814433
81012_1.CYBB	8.33823413067981e-08	-0.869630023508638	0.01	0.149	0.00280948460799125	CYBB	81012_1	0.0154639175257732
81012_1.PRKCH	8.62158785980659e-08	-0.258382382676576	0.005	0.139	0.00290495781348323	PRKCH	81012_1	0.00515463917525773
81012_1.DEK	8.70527953723517e-08	-0.3172299679376	0.052	0.213	0.00293315688727602	DEK	81012_1	0.0618556701030928
81012_1.KDELR1	8.88066887738013e-08	0.583999548212066	0.263	0.131	0.00299225257154446	KDELR1	81012_1	0.381443298969072
81012_1.HSPA8	8.90978640101573e-08	5.25097955448247	0.536	0.406	0.00300206342995824	HSPA8	81012_1	1.31443298969072
81012_1.PFDN5	8.97504746150222e-08	-2.52527394883969	0.876	0.95	0.00302405249167856	PFDN5	81012_1	3.35051546391753
81012_1.GPR183	9.23962822180944e-08	-0.380136336793912	0.01	0.147	0.00311320033305647	GPR183	81012_1	0.0103092783505155
81012_1.NDUFB2	9.80784827526098e-08	0.430086090079586	0.546	0.385	0.00330465639786643	NDUFB2	81012_1	0.927835051546392
81012_1.NDUFA7	9.82837388549282e-08	0.250835948853788	0.263	0.128	0.00331157229697795	NDUFA7	81012_1	0.309278350515464
81012_1.COQ4	9.87759827487451e-08	0.273045480089331	0.155	0.058	0.00332815796273622	COQ4	81012_1	0.195876288659794
81012_1.MARCH1	1.00877262698803e-07	-1.17679599049013	0.021	0.163	0.00339895848937345	MARCH1	81012_1	0.0257731958762887
81012_1.RPL13	1.03656522815677e-07	-50.4621568255136	1	0.996	0.00349260287975144	RPL13	81012_1	19.9329896907216
81012_1.RPS6KB2	1.13729366039874e-07	0.280747999348803	0.196	0.083	0.0038319972593475	RPS6KB2	81012_1	0.231958762886598
81012_1.MRPL53	1.16245197390695e-07	0.27269139047354	0.191	0.08	0.00391676568088208	MRPL53	81012_1	0.237113402061856
81012_1.CHMP2A	1.16262140858997e-07	1.0966838188124	0.345	0.189	0.00391733657410304	CHMP2A	81012_1	0.463917525773196
81012_1.TSTD1	1.19479415932177e-07	0.79368264629311	0.412	0.258	0.00402573944041877	TSTD1	81012_1	0.639175257731959
81012_1.MT-CO1	1.22991163728859e-07	5.53557772941022	0.979	1	0.00414406427068017	MT-CO1	81012_1	59.1752577319588
81012_1.PSAP	1.23342327500539e-07	-3.9270668824802	0.655	0.4	0.00415589638280315	PSAP	81012_1	1.31958762886598
81012_1.SAMHD1	1.29728213405027e-07	-0.555555070185206	0.077	0.243	0.00437106242246897	SAMHD1	81012_1	0.0927835051546392
81012_1.RPL7	1.32268907945792e-07	-41.4642981449545	0.969	0.997	0.00445666858432553	RPL7	81012_1	10.9845360824742
81012_1.LEPROTL1	1.33105632643711e-07	-0.578903858331723	0.155	0.332	0.00448486118629721	LEPROTL1	81012_1	0.170103092783505
81012_1.TMEM14C	1.37323134690554e-07	0.390958604137517	0.314	0.17	0.00462696570026352	TMEM14C	81012_1	0.422680412371134
81012_1.SQSTM1	1.43556256967226e-07	-0.329315847198901	0.253	0.124	0.0048369845222537	SQSTM1	81012_1	0.360824742268041
81012_1.SRSF5	1.46065571141608e-07	-0.722264632184454	0.531	0.698	0.00492153335404535	SRSF5	81012_1	0.881443298969072
81012_1.RAN	1.46503500295368e-07	-1.42884531856617	0.546	0.383	0.00493628893895212	RAN	81012_1	0.876288659793814
81012_1.SFT2D1	1.48936735538114e-07	0.296686098149109	0.361	0.206	0.00501827436722123	SFT2D1	81012_1	0.469072164948454
81012_1.HLA-A	1.48938926340192e-07	4.53615570508374	0.912	0.939	0.00501834818410644	HLA-A	81012_1	5.64948453608247
81012_1.RPL23A	1.50318677042682e-07	-20.4017014345137	0.985	0.993	0.00506483750427614	RPL23A	81012_1	10.4226804123711
81012_1.METTL7A	1.50796443212746e-07	0.263817749509537	0.278	0.138	0.00508093535761027	METTL7A	81012_1	0.371134020618557
81012_1.MRPL22	1.52056314674502e-07	0.358462817506962	0.211	0.095	0.00512338546664268	MRPL22	81012_1	0.268041237113402
81012_1.TIMM10	1.64361784557072e-07	0.362604158148457	0.284	0.147	0.005538005968866	TIMM10	81012_1	0.360824742268041
81012_1.POLR2K	1.72426652224405e-07	0.435015060719121	0.299	0.159	0.0058097436200491	POLR2K	81012_1	0.376288659793814
81012_1.IL1R2	1.80262702640655e-07	-2.2400770797694	0.01	0.142	0.00607377150277423	IL1R2	81012_1	0.0103092783505155
81012_1.ADI1	1.91456705545859e-07	0.306286391046518	0.227	0.106	0.00645094223666217	ADI1	81012_1	0.278350515463918
81012_1.RPL34	2.20039278559086e-07	-25.4644245315357	0.995	0.999	0.00741400345176983	RPL34	81012_1	27.0979381443299
81012_1.MT-ND1	2.20435080162567e-07	1.66522259699099	0.887	0.984	0.00742733959099753	MT-ND1	81012_1	11.2680412371134
81012_1.RPA3	2.22005531707933e-07	0.419027202781163	0.242	0.117	0.00748025438536708	RPA3	81012_1	0.309278350515464
81012_1.SLIRP	2.64320180827976e-07	0.786292017915734	0.412	0.256	0.00890600417281784	SLIRP	81012_1	0.623711340206186
81012_1.EXOSC5	2.66035229929969e-07	0.265963378974857	0.124	0.042	0.00896379103726037	EXOSC5	81012_1	0.149484536082474
81012_1.EIF3J	2.72663192067948e-07	0.609495121193753	0.33	0.188	0.00918711359353744	EIF3J	81012_1	0.489690721649485
81012_1.SEP15	2.72731368688666e-07	0.669009992085455	0.433	0.29	0.00918941073659592	SEP15	81012_1	0.670103092783505
81012_1.ATP5J2	2.76845666845296e-07	-1.77856684697704	0.634	0.458	0.00932803789868539	ATP5J2	81012_1	1.06185567010309
81012_1.LSM3	2.84254094514193e-07	0.758885898967325	0.351	0.209	0.00957765746056122	LSM3	81012_1	0.551546391752577
81012_1.AAK1	2.90884685742219e-07	-0.384615393781144	0.103	0.269	0.00980106860139834	AAK1	81012_1	0.11340206185567
81012_1.ARPC5	2.96193676730799e-07	-1.06910687548523	0.325	0.507	0.00997994974376754	ARPC5	81012_1	0.45360824742268
81012_1.SERP1	3.12615187215705e-07	1.32020599725391	0.469	0.313	0.0105332561180459	SERP1	81012_1	0.814432989690722
81012_1.TRAPPC6A	3.26396979125165e-07	0.326007685560886	0.325	0.18	0.0109976198146433	TRAPPC6A	81012_1	0.402061855670103
81012_1.COX6B1	3.3151104349449e-07	0.421008988320087	0.758	0.617	0.0111699330995034	COX6B1	81012_1	1.84020618556701
81012_1.TPT1	3.4509440324386e-07	-2.74766880625959	0.964	0.995	0.0116276108228986	TPT1	81012_1	10.2164948453608
81012_1.RPLP1	3.45759706668004e-07	-62.3213493247919	0.995	0.999	0.0116500275564717	RPLP1	81012_1	31.3453608247423
81012_1.CSF3R	3.50206608137721e-07	-1.46399344603705	0.031	0.167	0.0117998614545924	CSF3R	81012_1	0.0309278350515464
81012_1.MNDA	3.7230080078211e-07	-13.8173034742945	0.108	0.254	0.0125443031815524	MNDA	81012_1	0.139175257731959
81012_1.RPP21	4.08115174798041e-07	0.255792591249369	0.196	0.087	0.0137510326996452	RPP21	81012_1	0.231958762886598
81012_1.CD36	4.15474119842687e-07	-1.05896735895826	0.021	0.151	0.0139989849939795	CD36	81012_1	0.0206185567010309
81012_1.TSC22D4	4.21263698470523e-07	0.427267525011537	0.273	0.145	0.0141940590562658	TSC22D4	81012_1	0.360824742268041
81012_1.RAB1A	4.42660566117453e-07	0.713500236602019	0.242	0.12	0.0149150051147615	RAB1A	81012_1	0.324742268041237
81012_1.GCA	4.49735355799235e-07	-1.13311605361132	0.062	0.21	0.0151533830782994	GCA	81012_1	0.0721649484536082
81012_1.TPM4	4.61970772179723e-07	-2.26378036013734	0.216	0.102	0.0155656431978236	TPM4	81012_1	0.319587628865979
81012_1.CBWD1	4.73053170022182e-07	0.339611096470691	0.206	0.095	0.0159390535107274	CBWD1	81012_1	0.257731958762887
81012_1.GNL3	4.78200115436191e-07	0.263737868042975	0.175	0.074	0.016112474689507	GNL3	81012_1	0.206185567010309
81012_1.DDX5	5.10351821618879e-07	-2.59537406469015	0.68	0.853	0.0171957942776265	DDX5	81012_1	1.67525773195876
81012_1.SYNE3	5.24506172445288e-07	0.27864311979585	0.124	0.043	0.0176727109743715	SYNE3	81012_1	0.154639175257732
81012_1.RHOH	5.34680855552813e-07	-0.332582256154297	0.026	0.158	0.0180155367469965	RHOH	81012_1	0.0257731958762887
81012_1.ANXA6	5.97517072364608e-07	1.0630173620971	0.33	0.19	0.0201327402362531	ANXA6	81012_1	0.469072164948454
81012_1.MRPL43	6.03114789602195e-07	0.251831867173264	0.237	0.116	0.0203213497208563	MRPL43	81012_1	0.278350515463918
81012_1.HCLS1	6.37024771615324e-07	-1.26192307229603	0.165	0.331	0.0214639126548067	HCLS1	81012_1	0.201030927835052
81012_1.PSMA1	6.46613481365136e-07	0.628526828839322	0.443	0.294	0.0217869946411169	PSMA1	81012_1	0.695876288659794
81012_1.NKG7	6.56278851428739e-07	-20.7924407523887	0.108	0.252	0.0221126596200399	NKG7	81012_1	0.134020618556701
81012_1.SCAND1	6.56366408217118e-07	0.36809380621528	0.345	0.2	0.0221156097584676	SCAND1	81012_1	0.448453608247423
81012_1.TNFSF13B	6.63900633886693e-07	-0.506681681680358	0.005	0.123	0.0223694679581782	TNFSF13B	81012_1	0.00515463917525773
81012_1.TSHZ2	6.87578558724698e-07	-0.480337885634867	0.026	0.156	0.02316727195767	TSHZ2	81012_1	0.0257731958762887
81012_1.LDHB	7.05506101002359e-07	-4.67753818232953	0.49	0.617	0.0237713225671735	LDHB	81012_1	0.742268041237113
81012_1.MT-ND2	8.4068021623558e-07	42.5331012124569	0.912	0.995	0.0283258792058416	MT-ND2	81012_1	22.5670103092784
81012_1.TMED5	8.71967525597248e-07	0.36683097075916	0.16	0.066	0.0293800738074737	TMED5	81012_1	0.211340206185567
81012_1.ESD	9.49600074691255e-07	-0.553823438196919	0.119	0.274	0.0319958249166472	ESD	81012_1	0.118556701030928
81012_1.XIST	9.9347453237088e-07	1.02750795021873	0.624	0.543	0.0334741308937044	XIST	81012_1	1.61855670103093
81012_1.RNASE2	1.03200341910031e-06	-5.4041902816761	0.041	0.173	0.0347723232031659	RNASE2	81012_1	0.0463917525773196
81012_1.RPL35A	1.05330089953747e-06	-24.4608839531203	0.974	0.997	0.0354899205090157	RPL35A	81012_1	11.680412371134
81012_1.SAMSN1	1.09904077858243e-06	-0.639418467041119	0.026	0.152	0.0370310799935563	SAMSN1	81012_1	0.0257731958762887
81012_1.RPS8	1.10456486908275e-06	-50.4556484211628	0.969	0.993	0.0372172086988741	RPS8	81012_1	11.8865979381443
81012_1.UFC1	1.17675838936809e-06	0.750429721276288	0.438	0.29	0.0396496971713684	UFC1	81012_1	0.649484536082474
81012_1.ANKRD12	1.18738438120079e-06	-0.439513078636634	0.129	0.293	0.0400077293401794	ANKRD12	81012_1	0.15979381443299
81012_1.CD302	1.2097495579369e-06	-0.703214681491153	0.01	0.127	0.0407613016051258	CD302	81012_1	0.0103092783505155
81012_1.VAMP8	1.2115494524925e-06	-4.51596048280456	0.335	0.488	0.0408219472522824	VAMP8	81012_1	0.520618556701031
81012_1.TIMM13	1.21249334378314e-06	1.01896255199965	0.371	0.225	0.040853750725429	TIMM13	81012_1	0.541237113402062
81012_1.CD96	1.34284399933929e-06	-0.265552014199063	0.01	0.127	0.0452457857137381	CD96	81012_1	0.0103092783505155
81012_1.DDIT4	1.43654827023112e-06	16.0797373203588	0.541	0.412	0.0484030574171675	DDIT4	81012_1	1.50515463917526
81012_1.CD14	1.44130736887666e-06	-2.51852788778485	0.036	0.164	0.0485634104869302	CD14	81012_1	0.0360824742268041
81012_1.CAP1	1.44441405083013e-06	-0.764719926831828	0.206	0.378	0.0486680870286704	CAP1	81012_1	0.27319587628866
81012_1.TMIGD2	1.48345455903345e-06	-0.287137511218998	0.01	0.126	0.0499835179120729	TMIGD2	81012_1	0.0103092783505155
81012_1.PIN4	1.48861302967493e-06	0.433364115758767	0.294	0.163	0.0501573274218672	PIN4	81012_1	0.376288659793814
81012_1.HSPB1	1.50549480316498e-06	1.87560937516713	0.309	0.18	0.050726141897841	HSPB1	81012_1	0.505154639175258
81012_1.THBS1	1.5310816671588e-06	-3.37701506986332	0.031	0.158	0.0515882656932487	THBS1	81012_1	0.0412371134020619
81012_1.GRAP2	1.53741051908966e-06	-0.496975317938144	0	0.107	0.0518015100302068	GRAP2	81012_1	0
81012_1.SLC44A1	1.57535910959479e-06	0.341244718203857	0.139	0.055	0.0530801498386868	SLC44A1	81012_1	0.195876288659794
81012_1.UQCRH	1.60138932562534e-06	0.893168672529724	0.655	0.543	0.0539572119376203	UQCRH	81012_1	1.51030927835052
81012_1.RNASE1	1.60353839102412e-06	-5.57528535542858	0.01	0.125	0.0540296225471668	RNASE1	81012_1	0.0103092783505155
81012_1.BIN1	1.61234344858532e-06	-0.297958169846543	0.052	0.187	0.0543263001566337	BIN1	81012_1	0.0515463917525773
81012_1.BTG1	1.67354253353608e-06	-0.277760316643508	0.32	0.514	0.0563883421249648	BTG1	81012_1	0.484536082474227
81012_1.SPOCK2	1.85336676550271e-06	-0.313723062198486	0.026	0.149	0.0624473397968484	SPOCK2	81012_1	0.0257731958762887
81012_1.SKP1	1.90030243248453e-06	-0.923910618066277	0.392	0.57	0.0640287901601339	SKP1	81012_1	0.556701030927835
81012_1.ZFP36L1	1.92702979208606e-06	-1.3030343157622	0.088	0.232	0.0649293418145479	ZFP36L1	81012_1	0.108247422680412
81012_1.ARHGEF1	1.99208308538274e-06	-0.286508992056677	0.062	0.201	0.0671212474788859	ARHGEF1	81012_1	0.0670103092783505
81012_1.S100A12	2.04781202115102e-06	-25.2305824057393	0.134	0.271	0.0689989782406625	S100A12	81012_1	0.221649484536082
81012_1.JUNB	2.11302335972338e-06	-0.507023051308465	0.057	0.191	0.0711962090825197	JUNB	81012_1	0.0567010309278351
81012_1.AHNAK	2.15396761265475e-06	-0.78332568663068	0.067	0.207	0.0725757847407892	AHNAK	81012_1	0.0927835051546392
81012_1.NPC2	2.17409783459099e-06	-5.7131713037254	0.242	0.39	0.0732540524387088	NPC2	81012_1	0.304123711340206
81012_1.RPS7	2.17467563465837e-06	-20.6141634348156	0.948	0.978	0.0732735208341791	RPS7	81012_1	6.25773195876289
81012_1.NDUFC1	2.22224584280362e-06	0.353696660320719	0.309	0.177	0.074876351427425	NDUFC1	81012_1	0.391752577319588
81012_1.GGNBP2	2.4523966872429e-06	-0.348649853929116	0.139	0.3	0.0826310539799624	GGNBP2	81012_1	0.170103092783505
81012_1.GZMB	2.52060010634077e-06	-3.25932362348991	0.015	0.129	0.0849290999830458	GZMB	81012_1	0.0154639175257732
81012_1.GLUL	2.59112770500015e-06	-1.03823675558109	0.052	0.185	0.0873054568922752	GLUL	81012_1	0.0721649484536082
81012_1.GSTO1	2.75210641260384e-06	-12.8468920335708	0.16	0.319	0.0927294734662738	GSTO1	81012_1	0.190721649484536
81012_1.EIF5B	2.82260778024056e-06	0.547530981302066	0.402	0.265	0.0951049465474253	EIF5B	81012_1	0.61340206185567
81012_1.PSMB4	2.82918703659006e-06	0.276502480491791	0.294	0.165	0.0953266280108656	PSMB4	81012_1	0.360824742268041
81012_1.GZMA	2.89166504920068e-06	-3.39667754016865	0.052	0.177	0.0974317621677676	GZMA	81012_1	0.0567010309278351
81012_1.CST7	2.95151269593067e-06	-2.04287831860767	0.036	0.158	0.0994482687766879	CST7	81012_1	0.0360824742268041
81012_1.UBB	2.95172896646036e-06	1.48794222851837	0.711	0.631	0.0994555557959153	UBB	81012_1	1.85051546391753
81012_1.MBNL1	2.95189235829538e-06	-0.409120552206368	0.18	0.343	0.0994610611204046	MBNL1	81012_1	0.221649484536082
81012_1.CCDC57	2.99791621439029e-06	0.34270869787343	0.253	0.135	0.101011788927666	CCDC57	81012_1	0.324742268041237
81012_1.SEPT7	3.24890910203466e-06	-0.557221376149618	0.258	0.423	0.109468743283956	SEPT7	81012_1	0.319587628865979
81012_1.MT-CO3	3.30739691579758e-06	-39.3374959205021	0.974	1	0.111439431680884	MT-CO3	81012_1	30.5154639175258
81012_1.NARS	3.37405453675878e-06	0.250719543539039	0.237	0.122	0.11368539356155	NARS	81012_1	0.27319587628866
81012_1.FKBP1A	3.38078566262577e-06	-1.79273264426761	0.227	0.377	0.113912192116513	FKBP1A	81012_1	0.262886597938144
81012_1.MYO1G	3.48222134450037e-06	-0.304263811135765	0.015	0.127	0.117329965981595	MYO1G	81012_1	0.0154639175257732
81012_1.RAC2	3.56114462145809e-06	-0.447428355555722	0.175	0.336	0.119989206875409	RAC2	81012_1	0.211340206185567
81012_1.MRPS15	3.65201951781825e-06	0.301737646530999	0.253	0.132	0.123051145633368	MRPS15	81012_1	0.283505154639175
81012_1.GNG5	3.71799286975941e-06	0.348589116384579	0.412	0.264	0.125274051753673	GNG5	81012_1	0.608247422680412
81012_1.SF3B6	3.81169425636798e-06	0.346708875870637	0.412	0.273	0.128431226274063	SF3B6	81012_1	0.577319587628866
81012_1.CASP1	3.82095588916809e-06	-0.447205285601784	0.057	0.188	0.12874328772963	CASP1	81012_1	0.0618556701030928
81012_1.FGFBP2	3.98761099726283e-06	-4.24492814620016	0.01	0.117	0.134358564941774	FGFBP2	81012_1	0.0103092783505155
81012_1.MT-CO2	4.13112599375859e-06	-32.337480671697	0.974	0.999	0.139194159233702	MT-CO2	81012_1	28.9278350515464
81012_1.OSTF1	4.39743289442021e-06	-0.38670442442688	0.082	0.219	0.148167103944595	OSTF1	81012_1	0.0824742268041237
81012_1.PHIP	5.14414578966408e-06	0.589714430397214	0.278	0.161	0.173326848236941	PHIP	81012_1	0.422680412371134
81012_1.C19orf53	5.18397192631662e-06	1.13244435399903	0.588	0.486	0.174668750085312	C19orf53	81012_1	1.18041237113402
81012_1.TCEA1	5.2227995696547e-06	4.22243087084406	0.361	0.231	0.175977008699946	TCEA1	81012_1	0.556701030927835
81012_1.SRP19	5.5395039950982e-06	0.283900569507689	0.242	0.129	0.186648047610839	SRP19	81012_1	0.298969072164948
81012_1.IRS2	5.58258880514476e-06	-0.696656312821173	0.026	0.14	0.188099747200548	IRS2	81012_1	0.0309278350515464
